"ruido","algoritmo","preproc","iteracion","rmse","mae","r2"
0.3,"RF","regEF",23,0.30078585525301,0.229458257075725,0.966812329396875
0.3,"RF","regEF",24,0.30045578761363,0.219508533195663,0.966371323150167
0.3,"RF","regEF",25,0.287867708125363,0.211670714408428,0.969411614037505
0.3,"SVM","regEF",1,0.22019701326597,0.149666920963147,0.981985869035735
0.3,"SVM","regEF",2,0.207299549146272,0.148514982795537,0.98400767381902
0.3,"SVM","regEF",3,0.216486809204981,0.149828815660116,0.982754344780072
0.3,"SVM","regEF",4,0.210347890028191,0.149663844362855,0.983287651879057
0.3,"SVM","regEF",5,0.213014511156617,0.144714568628768,0.982857813488114
0.3,"SVM","regEF",6,0.208226351872984,0.147477344123829,0.983583119297607
0.3,"SVM","regEF",7,0.231746074142872,0.154587592810547,0.980201809533825
0.3,"SVM","regEF",8,0.194511381631978,0.141233013469834,0.98566101264929
0.3,"SVM","regEF",9,0.211366623811902,0.150317429796628,0.983184281783075
0.3,"SVM","regEF",10,0.229259221257582,0.150321357690533,0.980830414678289
0.3,"SVM","regEF",11,0.213930863752219,0.144681207483417,0.982600877393081
0.3,"SVM","regEF",12,0.207581120982765,0.145869873502626,0.983908003020746
0.3,"SVM","regEF",13,0.213662061981677,0.149814265294949,0.982761097901905
0.3,"SVM","regEF",14,0.207196306030128,0.148287376988906,0.984280808370541
0.3,"SVM","regEF",15,0.241135765269221,0.156590292951292,0.97848494686485
0.3,"SVM","regEF",16,0.214342561042811,0.147560135812988,0.982793866676203
0.3,"SVM","regEF",17,0.21377137965131,0.145535145664357,0.983349089313879
0.3,"SVM","regEF",18,0.216860156602778,0.150945189410882,0.982369383005485
0.3,"SVM","regEF",19,0.21225575550118,0.149841250054191,0.983059497670632
0.3,"SVM","regEF",20,0.217660127272673,0.149695494520159,0.982118418651916
0.3,"SVM","regEF",21,0.199679353150392,0.147023903336144,0.98493739030945
0.3,"SVM","regEF",22,0.227376378311414,0.149251386009807,0.980296139395906
0.3,"SVM","regEF",23,0.206138237482518,0.144418936270154,0.9844124065824
0.3,"SVM","regEF",24,0.220255191715667,0.150736335644863,0.981928219629463
0.3,"SVM","regEF",25,0.212188675156344,0.150407113026954,0.98338061060422
0.3,"1NN","regCVCF",1,0.946260657546919,0.713096321788952,0.66733122750078
0.3,"1NN","regCVCF",2,0.964160244492232,0.719597079312885,0.654049976651268
0.3,"1NN","regCVCF",3,1.0081236319981,0.73349165674746,0.626023415190012
0.3,"1NN","regCVCF",4,0.981847696255703,0.718239642557164,0.63587591663149
0.3,"1NN","regCVCF",5,0.953250759111999,0.710959159863945,0.656709206926765
0.3,"1NN","regCVCF",6,0.988263027498036,0.739440188772543,0.630202170627223
0.3,"1NN","regCVCF",7,0.94457300297307,0.688484242421658,0.671094009170478
0.3,"1NN","regCVCF",8,0.94220099267445,0.687272150127868,0.663553852955629
0.3,"1NN","regCVCF",9,0.997110414292552,0.752462293859412,0.625778181460426
0.3,"1NN","regCVCF",10,0.985764545795977,0.730749218314897,0.645590397022043
0.3,"1NN","regCVCF",11,0.979024008560634,0.71783226736925,0.63560941825126
0.3,"1NN","regCVCF",12,0.988362539831947,0.72837878936858,0.635189953336507
0.3,"1NN","regCVCF",13,0.987395820170304,0.720716349439831,0.631839372527165
0.3,"1NN","regCVCF",14,1.01293435564708,0.747697498491373,0.624310727544931
0.3,"1NN","regCVCF",15,0.952487926570738,0.721398010311176,0.664310217776959
0.3,"1NN","regCVCF",16,0.963071909499154,0.708289804650293,0.652636738255117
0.3,"1NN","regCVCF",17,0.983926476620445,0.732901069404579,0.647252320499044
0.3,"1NN","regCVCF",18,1.00029215176486,0.731713779917275,0.624887359158041
0.3,"1NN","regCVCF",19,0.969637335176857,0.723962190244102,0.646470228860676
0.3,"1NN","regCVCF",20,0.983121479505378,0.726101488132433,0.635193527774352
0.3,"1NN","regCVCF",21,0.962151448495112,0.721536238304679,0.650279753073729
0.3,"1NN","regCVCF",22,0.980631461930273,0.715010604814098,0.63350143162577
0.3,"1NN","regCVCF",23,1.03159971818791,0.753777820298421,0.609622856365193
0.3,"1NN","regCVCF",24,0.973672493369027,0.72151706471139,0.646837620719552
0.3,"1NN","regCVCF",25,0.964783489931514,0.717485200397815,0.656418013011632
0.3,"CART","regCVCF",1,0.682271016088476,0.527355338266857,0.827056472780757
0.3,"CART","regCVCF",2,0.636454492559025,0.497181801164805,0.849252667207828
0.3,"CART","regCVCF",3,0.658420052797329,0.499833305904931,0.840477143051418
0.3,"CART","regCVCF",4,0.666447120739486,0.517871047505952,0.832238405417865
0.3,"CART","regCVCF",5,0.642804855360353,0.496442126791579,0.843898838906906
0.3,"CART","regCVCF",6,0.669429733308712,0.509595951789304,0.830320546153952
0.3,"CART","regCVCF",7,0.699312362836864,0.542769453653505,0.819721831011729
0.3,"CART","regCVCF",8,0.646300176088712,0.49846868734989,0.841694139519847
0.3,"CART","regCVCF",9,0.620049045164087,0.486350999472767,0.855291285184824
0.3,"CART","regCVCF",10,0.702887180363917,0.552506249505047,0.819810144288464
0.3,"CART","regCVCF",11,0.637085620575482,0.504556125716315,0.845696397717978
0.3,"CART","regCVCF",12,0.662760710741294,0.508178849724007,0.835960760732817
0.3,"CART","regCVCF",13,0.634592030755038,0.494308844137201,0.847929840855555
0.3,"CART","regCVCF",14,0.684866014936447,0.531015747116055,0.82825764130769
0.3,"CART","regCVCF",15,0.66210625921129,0.50231012281422,0.83779114806223
0.3,"CART","regCVCF",16,0.664903950226722,0.515110639821561,0.834428997265257
0.3,"CART","regCVCF",17,0.638478465718611,0.498976297605817,0.851464117993443
0.3,"CART","regCVCF",18,0.655137825849078,0.509067156504186,0.839093596764432
0.3,"CART","regCVCF",19,0.701507307026699,0.546972962633401,0.814957395916204
0.3,"CART","regCVCF",20,0.662750195707029,0.517075778197437,0.834213984250537
0.3,"CART","regCVCF",21,0.699451774647393,0.538794305507627,0.815179792653671
0.3,"CART","regCVCF",22,0.641552927028578,0.488535432306644,0.843135157231565
0.3,"CART","regCVCF",23,0.643038859261635,0.506933258010892,0.848317181745784
0.3,"CART","regCVCF",24,0.625749017459552,0.482315643078962,0.854135709340752
0.3,"CART","regCVCF",25,0.675861802392807,0.533016201446141,0.831388782056982
0.3,"RF","regCVCF",1,0.350530914591746,0.249308557500227,0.954349754243415
0.3,"RF","regCVCF",2,0.3568600209034,0.256181750103524,0.952607380133964
0.3,"RF","regCVCF",3,0.376934982403445,0.259768140409168,0.947718298799533
0.3,"RF","regCVCF",4,0.360036751376074,0.257713935612736,0.951038487857692
0.3,"RF","regCVCF",5,0.35552407109181,0.250124940690507,0.952248627689286
0.3,"RF","regCVCF",6,0.346260712915841,0.248571059093262,0.95460315206262
0.3,"RF","regCVCF",7,0.376811461768418,0.269723458956194,0.94765816601532
0.3,"RF","regCVCF",8,0.345353575342458,0.249241226439448,0.954798134654894
0.3,"RF","regCVCF",9,0.351460283468086,0.25311450673799,0.953506192801452
0.3,"RF","regCVCF",10,0.3912550308402,0.263394912744376,0.944168542910597
0.3,"RF","regCVCF",11,0.360293698897243,0.252716766873763,0.950649245930639
0.3,"RF","regCVCF",12,0.363338778982498,0.256720566239669,0.950698771491631
0.3,"RF","regCVCF",13,0.345211080016441,0.243685648003369,0.954998786436217
0.3,"RF","regCVCF",14,0.376750539608959,0.268237745532517,0.948027458148502
0.3,"RF","regCVCF",15,0.363128588298437,0.253075565584628,0.951208963288897
0.3,"RF","regCVCF",16,0.349103837914207,0.250694551474081,0.954356840507505
0.3,"RF","regCVCF",17,0.365117532359327,0.259246797893116,0.95142595775325
0.3,"RF","regCVCF",18,0.374165311509747,0.258701120014702,0.947515021829422
0.3,"RF","regCVCF",19,0.354874102203853,0.254584838656237,0.9526460788071
0.3,"RF","regCVCF",20,0.354674627034028,0.253460022827086,0.952520251850634
0.3,"RF","regCVCF",21,0.35007874435698,0.253812291287832,0.953701663662734
0.3,"RF","regCVCF",22,0.378058092232547,0.264152526008504,0.945527449028026
0.3,"RF","regCVCF",23,0.374528398213552,0.268119896954927,0.94854454074249
0.3,"RF","regCVCF",24,0.35263613219396,0.2453919443294,0.953676405589507
0.3,"RF","regCVCF",25,0.363141748648017,0.254641863564006,0.951323087683103
0.3,"SVM","regCVCF",1,0.257039298115375,0.162365776616554,0.975453503117868
0.3,"SVM","regCVCF",2,0.245590227503764,0.160153002458994,0.977554096738193
0.3,"SVM","regCVCF",3,0.283914842900578,0.168002636526642,0.970338506403657
0.3,"SVM","regCVCF",4,0.246735863809723,0.161935153056548,0.977005407709253
0.3,"SVM","regCVCF",5,0.25806702159068,0.156482003876448,0.974839871462087
0.3,"SVM","regCVCF",6,0.255573158465865,0.164107572139452,0.975268540762509
0.3,"SVM","regCVCF",7,0.26969366964584,0.165882465814983,0.973187196110582
0.3,"SVM","regCVCF",8,0.228517505608111,0.152349985119618,0.980209015715092
0.3,"SVM","regCVCF",9,0.248927840115309,0.16152869625224,0.976676724509635
0.3,"SVM","regCVCF",10,0.294973325181487,0.16775575753979,0.968266017316326
0.3,"SVM","regCVCF",11,0.260599628575285,0.155955537170879,0.974181676154354
0.3,"SVM","regCVCF",12,0.253570044953532,0.159835774129577,0.975987900636157
0.3,"SVM","regCVCF",13,0.25386066879627,0.161345513919184,0.97566420085026
0.3,"SVM","regCVCF",14,0.257068700625568,0.160861498719482,0.975802828847471
0.3,"SVM","regCVCF",15,0.286402218827345,0.173104445773431,0.969649075807198
0.3,"SVM","regCVCF",16,0.263782902358214,0.161374566694727,0.973940880492885
0.3,"SVM","regCVCF",17,0.260595518360508,0.162167110809592,0.975255837664765
0.3,"SVM","regCVCF",18,0.265195273231701,0.164322983967143,0.973634286110744
0.3,"SVM","regCVCF",19,0.264190141725272,0.162858308483844,0.973755364276188
0.3,"SVM","regCVCF",20,0.258669387046441,0.161816105312918,0.974745531486227
0.3,"SVM","regCVCF",21,0.248383896408327,0.161549401887542,0.976693300778942
0.3,"SVM","regCVCF",22,0.278804051567811,0.165004706816928,0.970374970037008
0.3,"SVM","regCVCF",23,0.246881206750977,0.157599002975159,0.977641739314872
0.3,"SVM","regCVCF",24,0.270705202530308,0.1646256758891,0.972701308145447
0.3,"SVM","regCVCF",25,0.257042997090574,0.16764729018133,0.975611661515713
0.4,"1NN","Ningún",1,2.13607575972996,1.47321680255342,-0.695211036755811
0.4,"1NN","Ningún",2,2.10679827124486,1.4119568965081,-0.651812813249517
0.4,"1NN","Ningún",3,1.92733493130671,1.2838422514206,-0.366882570864473
0.4,"1NN","Ningún",4,2.09630983990506,1.41615504276059,-0.659862445884654
0.4,"1NN","Ningún",5,2.30392120680896,1.57658623785098,-1.0053172098871
0.4,"1NN","Ningún",6,2.06864069754432,1.39537098682677,-0.620277460787594
0.4,"1NN","Ningún",7,2.17721407553878,1.46403313658209,-0.747442898473972
0.4,"1NN","Ningún",8,2.07487190587147,1.41092813536172,-0.631589962360094
0.4,"1NN","Ningún",9,2.18505042515898,1.48476520957174,-0.797072208634273
0.4,"1NN","Ningún",10,2.08555050915459,1.41892083065105,-0.586355494583784
0.4,"1NN","Ningún",11,2.09653945482069,1.39453009912983,-0.67103881876689
0.4,"1NN","Ningún",12,2.09393710132615,1.42851623442371,-0.637425315562633
0.4,"1NN","Ningún",13,2.07463207236353,1.38738652430865,-0.625312770140404
0.4,"1NN","Ningún",14,1.98640808561512,1.3237460485121,-0.444784721213616
0.4,"1NN","Ningún",15,2.15008609773032,1.43974292119586,-0.710530670603594
0.4,"1NN","Ningún",16,2.0892920804315,1.37246884578068,-0.634800526223805
0.4,"1NN","Ningún",17,2.08526694605759,1.43776238163019,-0.58439035314803
0.4,"1NN","Ningún",18,2.08488169915772,1.39871716378676,-0.629561709078521
0.4,"1NN","Ningún",19,2.06450130545105,1.37116691679071,-0.602646196138101
0.4,"1NN","Ningún",20,2.16460458586537,1.44404909772177,-0.768501015725341
0.4,"1NN","Ningún",21,2.12490249516227,1.42567209898203,-0.705736384335136
0.4,"1NN","Ningún",22,2.04019991553534,1.36338005355132,-0.586375841630668
0.4,"1NN","Ningún",23,2.01011858380439,1.33122783929829,-0.482194883597124
0.4,"1NN","Ningún",24,2.12687907012615,1.42832828041671,-0.685133167775061
0.4,"1NN","Ningún",25,2.21940670770172,1.51702415148564,-0.818211706726413
0.4,"CART","Ningún",1,1.02078718829982,0.859213011565234,0.612866379411179
0.4,"CART","Ningún",2,1.00449300087134,0.838502843361365,0.624501026577515
0.4,"CART","Ningún",3,0.993371626022158,0.819352702910454,0.636888233437542
0.4,"CART","Ningún",4,1.06380387128278,0.886341224466479,0.572551018807778
0.4,"CART","Ningún",5,1.03063035092718,0.857496065755314,0.598714292354388
0.4,"CART","Ningún",6,1.00036395963803,0.825457515773546,0.621090638393673
0.4,"CART","Ningún",7,1.01743234203351,0.850917022512178,0.618396979077465
0.4,"CART","Ningún",8,1.02980443501293,0.87213651687695,0.598081534199063
0.4,"CART","Ningún",9,1.01077942513132,0.848740714128618,0.615447723603787
0.4,"CART","Ningún",10,1.04276207449174,0.865260979650388,0.603421151605856
0.4,"CART","Ningún",11,1.03095768299504,0.862232180358888,0.59592485438064
0.4,"CART","Ningún",12,1.06875089718981,0.888254528519807,0.573433032811236
0.4,"CART","Ningún",13,0.961735257631443,0.792718596126678,0.650726329530664
0.4,"CART","Ningún",14,1.01588715948336,0.85169521106967,0.622117192234572
0.4,"CART","Ningún",15,1.02985824700391,0.859210785619933,0.60755927823875
0.4,"CART","Ningún",16,1.00072238665961,0.8319759952145,0.624946102202512
0.4,"CART","Ningún",17,1.00455404102746,0.83822999485093,0.632306899158102
0.4,"CART","Ningún",18,0.999297855407729,0.824717111136557,0.625632716927542
0.4,"CART","Ningún",19,1.05606244573595,0.893098584061411,0.580640455736958
0.4,"CART","Ningún",20,1.02175013952714,0.853093405935184,0.605962480419673
0.4,"CART","Ningún",21,1.02823395190707,0.852836398250943,0.600591061043866
0.4,"CART","Ningún",22,0.982577789732626,0.81736397476866,0.632045157224622
0.4,"CART","Ningún",23,1.04529960624057,0.877270957269455,0.599185406177929
0.4,"CART","Ningún",24,1.0166210065966,0.848441264202654,0.614994627048533
0.4,"CART","Ningún",25,1.03778286370625,0.866227086168181,0.602457420381501
0.4,"RF","Ningún",1,0.975305450214825,0.775038759726815,0.646595748192826
0.4,"RF","Ningún",2,0.976635970993655,0.793632620831672,0.645039231515877
0.4,"RF","Ningún",3,0.956710644147548,0.761435006554965,0.663195386190755
0.4,"RF","Ningún",4,0.966341877290452,0.765583481927516,0.647285954277611
0.4,"RF","Ningún",5,0.975078926009621,0.763588719845662,0.640807403188671
0.4,"RF","Ningún",6,0.920093278913403,0.729339653053657,0.679459449719267
0.4,"RF","Ningún",7,0.995562197023974,0.791059933195264,0.634626099612005
0.4,"RF","Ningún",8,0.956659850946905,0.77932134619008,0.653148529525883
0.4,"RF","Ningún",9,0.989962481436855,0.782136626298589,0.631124278827362
0.4,"RF","Ningún",10,0.97519564452678,0.779051295501701,0.65314928154242
0.4,"RF","Ningún",11,1.00015607993839,0.785436550691907,0.619709025889182
0.4,"RF","Ningún",12,0.957729842483751,0.762323388140771,0.657452914531946
0.4,"RF","Ningún",13,0.936763476085107,0.749232706917187,0.66862886783016
0.4,"RF","Ningún",14,0.950217366922751,0.762666958161012,0.669392943507336
0.4,"RF","Ningún",15,0.992486261094482,0.77968195168651,0.635524642458603
0.4,"RF","Ningún",16,0.972726975494697,0.774384007730744,0.645636997836139
0.4,"RF","Ningún",17,0.976441181626748,0.778160296800886,0.652599014389162
0.4,"RF","Ningún",18,0.995469526855917,0.789851461864791,0.62849563841032
0.4,"RF","Ningún",19,0.971820714561482,0.777969846358488,0.644876316091951
0.4,"RF","Ningún",20,0.941545614479454,0.753006051704181,0.665396179891028
0.4,"RF","Ningún",21,0.956586788680351,0.769687783876848,0.654313310555509
0.4,"RF","Ningún",22,0.955474249721305,0.75445885064976,0.65206460480829
0.4,"RF","Ningún",23,0.985091057996069,0.781260244362952,0.644028928299028
0.4,"RF","Ningún",24,1.01043046241359,0.806569305581597,0.619669203159017
0.4,"RF","Ningún",25,0.980276213504136,0.780831349241892,0.645294771426697
0.4,"SVM","Ningún",1,0.407446192815224,0.257631441308618,0.938321898674005
0.4,"SVM","Ningún",2,0.316068402112629,0.233531345093856,0.962822765078388
0.4,"SVM","Ningún",3,0.301635325365856,0.223662241401431,0.966520325751835
0.4,"SVM","Ningún",4,0.425420937640218,0.245720505333012,0.931640500497067
0.4,"SVM","Ningún",5,0.341119369991899,0.23264137571985,0.956039704991108
0.4,"SVM","Ningún",6,0.31973347510106,0.225648284043152,0.961292468360111
0.4,"SVM","Ningún",7,0.470198064539591,0.253506278200681,0.918499100734128
0.4,"SVM","Ningún",8,0.290127034251671,0.218110646670991,0.968098960019753
0.4,"SVM","Ningún",9,0.384810804467988,0.242942550617371,0.944263830901047
0.4,"SVM","Ningún",10,0.392954198710872,0.25724360942953,0.943682552914802
0.4,"SVM","Ningún",11,0.370265377281817,0.240179032599251,0.94787972875644
0.4,"SVM","Ningún",12,0.309085011865898,0.222522325020949,0.964322852150293
0.4,"SVM","Ningún",13,0.330611495167098,0.224603440070076,0.958724658805536
0.4,"SVM","Ningún",14,0.356557486853422,0.241383896588964,0.953449396935222
0.4,"SVM","Ningún",15,0.474700671391132,0.263597494880491,0.916620582753775
0.4,"SVM","Ningún",16,0.376748132361301,0.238251317828929,0.946841995584595
0.4,"SVM","Ningún",17,0.353018012579398,0.235818296866265,0.954591976106203
0.4,"SVM","Ningún",18,0.408980555853578,0.244842986270321,0.93729339351268
0.4,"SVM","Ningún",19,0.329758311113142,0.23538986187044,0.959111720774071
0.4,"SVM","Ningún",20,0.348323744239518,0.23684519600409,0.954205394157088
0.4,"SVM","Ningún",21,0.32893619640274,0.231435884009693,0.959125050154373
0.4,"SVM","Ningún",22,0.338805178698424,0.23054517208048,0.956251746801204
0.4,"SVM","Ningún",23,0.317241111328044,0.223707770907345,0.963081769453269
0.4,"SVM","Ningún",24,0.380159989884296,0.251005888746616,0.94616292622885
0.4,"SVM","Ningún",25,0.403938023365615,0.257494796471513,0.939771765443181
0.4,"1NN","regENN",1,1.21186509707741,0.876646527255409,0.45436901733241
0.4,"1NN","regENN",2,1.17424963393298,0.837721274655771,0.486860093241469
0.4,"1NN","regENN",3,1.09155645604385,0.787072062885616,0.561560952351508
0.4,"1NN","regENN",4,1.11724459062205,0.802048682981334,0.528526079666351
0.4,"1NN","regENN",5,1.23251971421242,0.893403487967216,0.426100844709008
0.4,"1NN","regENN",6,1.16064486854978,0.83270403338509,0.489943868291754
0.4,"1NN","regENN",7,1.15267181639011,0.816216111301557,0.510207562277299
0.4,"1NN","regENN",8,1.16442956526819,0.85275897821218,0.486128074010121
0.4,"1NN","regENN",9,1.13171201890148,0.826278626348545,0.517925170056935
0.4,"1NN","regENN",10,1.15480842172337,0.840023573316425,0.513616338955154
0.4,"1NN","regENN",11,1.11725186082749,0.801841679175374,0.525449284520374
0.4,"1NN","regENN",12,1.12835470315512,0.817641797868665,0.524527368797391
0.4,"1NN","regENN",13,1.17379765681855,0.838782152290149,0.479715067246163
0.4,"1NN","regENN",14,1.1580149235432,0.831573452555594,0.50898528881336
0.4,"1NN","regENN",15,1.11236213414948,0.800785225002115,0.542162294052338
0.4,"1NN","regENN",16,1.07579083416855,0.779869440206225,0.566566841947856
0.4,"1NN","regENN",17,1.15628688490977,0.844906855742049,0.512841740139967
0.4,"1NN","regENN",18,1.15002151713974,0.827867485903595,0.504184717144291
0.4,"1NN","regENN",19,1.16474443345805,0.84913259046327,0.489884381799015
0.4,"1NN","regENN",20,1.18037850853511,0.840219376933952,0.474115037650788
0.4,"1NN","regENN",21,1.11028925433231,0.811824965386571,0.534300069015959
0.4,"1NN","regENN",22,1.12340560842001,0.821527352237654,0.519012475168853
0.4,"1NN","regENN",23,1.11870925191636,0.795395683974691,0.540911502141459
0.4,"1NN","regENN",24,1.18528691930349,0.83852803300703,0.476645919236459
0.4,"1NN","regENN",25,1.14925669626035,0.83031549202852,0.512466181078205
0.4,"CART","regENN",1,0.674126421239278,0.54102554831409,0.831160846648191
0.4,"CART","regENN",2,0.637043589243246,0.504118402386427,0.848973477247221
0.4,"CART","regENN",3,0.654966281798821,0.514889598768999,0.842146321820512
0.4,"CART","regENN",4,0.662280407841335,0.5249146144546,0.834329581790068
0.4,"CART","regENN",5,0.632725810018073,0.512066700366338,0.848755727473456
0.4,"CART","regENN",6,0.631033241807912,0.490491342518481,0.849226944152964
0.4,"CART","regENN",7,0.641102610748025,0.505434036642874,0.848484934691532
0.4,"CART","regENN",8,0.658731460871217,0.526328582501546,0.835545691582523
0.4,"CART","regENN",9,0.657462529361644,0.522418670347864,0.837301101462297
0.4,"CART","regENN",10,0.646195930285393,0.516814811647943,0.84770433921357
0.4,"CART","regENN",11,0.620358173496716,0.500572959575268,0.853692874959762
0.4,"CART","regENN",12,0.663409693920145,0.53657295321642,0.8356393450905
0.4,"CART","regENN",13,0.618526118621684,0.499984329086303,0.855532266481025
0.4,"CART","regENN",14,0.645779129145324,0.510145719736999,0.847301700158052
0.4,"CART","regENN",15,0.652977265584164,0.509242980853,0.842233320410982
0.4,"CART","regENN",16,0.627273210468626,0.490734447506242,0.852639891380703
0.4,"CART","regENN",17,0.676144130198662,0.540978464743057,0.833422079825706
0.4,"CART","regENN",18,0.639438783064246,0.507092589938471,0.846712788551742
0.4,"CART","regENN",19,0.638397825549615,0.510159842407146,0.846753652729851
0.4,"CART","regENN",20,0.648090630308679,0.515605791332529,0.841467010002876
0.4,"CART","regENN",21,0.637422118200927,0.507918706312472,0.846507146923926
0.4,"CART","regENN",22,0.624033047609323,0.486338155542528,0.851585676631755
0.4,"CART","regENN",23,0.649472537646678,0.515275840050642,0.845266789553442
0.4,"CART","regENN",24,0.671522405245346,0.536489918391983,0.832015331570536
0.4,"CART","regENN",25,0.644160535511111,0.522411112937017,0.84683522768548
0.4,"RF","regENN",1,0.467047513885657,0.343091372925297,0.918957543382315
0.4,"RF","regENN",2,0.464298370436401,0.350412444995692,0.919775089210756
0.4,"RF","regENN",3,0.442558165841519,0.332275594395888,0.927929499592337
0.4,"RF","regENN",4,0.432811827258751,0.321233549372963,0.929244632092524
0.4,"RF","regENN",5,0.43080076805015,0.319648207012254,0.929886640943339
0.4,"RF","regENN",6,0.416018508814196,0.307422891597356,0.934469336150473
0.4,"RF","regENN",7,0.443820443660799,0.326385909693181,0.927386840672226
0.4,"RF","regENN",8,0.468050213961848,0.349051795925586,0.916974148097247
0.4,"RF","regENN",9,0.475132858000152,0.329661228588571,0.915028608390852
0.4,"RF","regENN",10,0.462378742479851,0.347626464692207,0.922025102678758
0.4,"RF","regENN",11,0.432676168679126,0.324590370578033,0.928828452321677
0.4,"RF","regENN",12,0.455528227608639,0.348154401411033,0.92250658061465
0.4,"RF","regENN",13,0.452584931884303,0.33561958150688,0.92265095535035
0.4,"RF","regENN",14,0.422617030117187,0.313713586035349,0.934602645678406
0.4,"RF","regENN",15,0.474047371149223,0.342614076765813,0.916849924373499
0.4,"RF","regENN",16,0.422175596444619,0.311795040728111,0.933249779608195
0.4,"RF","regENN",17,0.456110443682445,0.338529381848282,0.924198307254362
0.4,"RF","regENN",18,0.441275840944171,0.33051646972799,0.926999089078637
0.4,"RF","regENN",19,0.459161844321891,0.343813730471888,0.920724513347499
0.4,"RF","regENN",20,0.433273211935806,0.325339944087797,0.929144781356402
0.4,"RF","regENN",21,0.465398256133117,0.340613374076272,0.918175491817989
0.4,"RF","regENN",22,0.397245361303828,0.303990202287532,0.939857939083093
0.4,"RF","regENN",23,0.427263699870788,0.320631545293155,0.933034063572124
0.4,"RF","regENN",24,0.507374244024562,0.365339269734264,0.904102901734112
0.4,"RF","regENN",25,0.445591852978578,0.341492301557932,0.926709928615443
0.4,"SVM","regENN",1,0.310060943802064,0.201491013808985,0.964282208546748
0.4,"SVM","regENN",2,0.290844520638805,0.195228594481389,0.968519856987945
0.4,"SVM","regENN",3,0.287076356599257,0.190130144808125,0.969674241506281
0.4,"SVM","regENN",4,0.3177985245865,0.192557339511447,0.961852603210747
0.4,"SVM","regENN",5,0.297184420237602,0.185832566702614,0.966634325219001
0.4,"SVM","regENN",6,0.260486893079301,0.178728685275343,0.974308408197656
0.4,"SVM","regENN",7,0.299481483288781,0.190288146554102,0.966937120266068
0.4,"SVM","regENN",8,0.271317213305455,0.184443749844952,0.972101353129151
0.4,"SVM","regENN",9,0.292089614609439,0.194259169724612,0.967887447168333
0.4,"SVM","regENN",10,0.307855583160429,0.19766075517496,0.965433678820717
0.4,"SVM","regENN",11,0.292541770566218,0.185952914836955,0.967464594016573
0.4,"SVM","regENN",12,0.261818102435723,0.182712651490213,0.974400376480562
0.4,"SVM","regENN",13,0.286615578643882,0.187162051044146,0.968979102611985
0.4,"SVM","regENN",14,0.272248451335142,0.186467924700406,0.972860800872064
0.4,"SVM","regENN",15,0.330307664152688,0.201314162333302,0.959630212341612
0.4,"SVM","regENN",16,0.305649297602419,0.186712805927221,0.965012472170156
0.4,"SVM","regENN",17,0.291950804221988,0.190851938761608,0.968943091475085
0.4,"SVM","regENN",18,0.2974669175245,0.190842599735963,0.966826956123551
0.4,"SVM","regENN",19,0.258939329189307,0.184740591765704,0.974788228022516
0.4,"SVM","regENN",20,0.265935901357756,0.18340048889804,0.973306709840654
0.4,"SVM","regENN",21,0.260468606692359,0.184022110241235,0.974370232050236
0.4,"SVM","regENN",22,0.269148162529192,0.177263274430984,0.972391457793901
0.4,"SVM","regENN",23,0.26641000886111,0.177125662732068,0.973964673621669
0.4,"SVM","regENN",24,0.32723239846682,0.20506701408625,0.960110258425653
0.4,"SVM","regENN",25,0.298547546661058,0.198086730057978,0.967099865416076
0.4,"1NN","regAENN",1,1.07400778240087,0.808862640097662,0.571446225463722
0.4,"1NN","regAENN",2,1.06280400874425,0.778328322972541,0.579640088741035
0.4,"1NN","regAENN",3,0.994702502280835,0.737908039976028,0.635914618850662
0.4,"1NN","regAENN",4,1.01593228298588,0.744858166232713,0.610156160725222
0.4,"1NN","regAENN",5,1.04633356165956,0.775406725865624,0.586392745129046
0.4,"1NN","regAENN",6,0.991080142120428,0.742586756503203,0.628090895281875
0.4,"1NN","regAENN",7,1.05891104601994,0.762964057157512,0.5866483421782
0.4,"1NN","regAENN",8,1.07209509423478,0.797248032414714,0.564392787687148
0.4,"1NN","regAENN",9,1.07886525577281,0.794306910333885,0.561896205567209
0.4,"1NN","regAENN",10,1.10892681525264,0.821554040309785,0.551497505033164
0.4,"1NN","regAENN",11,1.05522097518029,0.775770700292009,0.576681459778023
0.4,"1NN","regAENN",12,1.01793240935339,0.774972591213368,0.613034613061595
0.4,"1NN","regAENN",13,1.05049333792976,0.772609011412829,0.583282846682693
0.4,"1NN","regAENN",14,1.09562931503658,0.796448749338466,0.560464983946438
0.4,"1NN","regAENN",15,1.01744868559127,0.765732147229004,0.616959942733413
0.4,"1NN","regAENN",16,1.02661208824466,0.762588404852837,0.605289026827059
0.4,"1NN","regAENN",17,0.991077002220547,0.741960133088898,0.642106617666492
0.4,"1NN","regAENN",18,1.05574788306234,0.771469966615574,0.582142294289028
0.4,"1NN","regAENN",19,1.08254211951941,0.803433818337518,0.559346788961731
0.4,"1NN","regAENN",20,1.06130426458812,0.78028189519343,0.574863900329757
0.4,"1NN","regAENN",21,0.981904096283303,0.740916776782476,0.635773077807062
0.4,"1NN","regAENN",22,1.01849329652539,0.760238049520006,0.604654329723622
0.4,"1NN","regAENN",23,1.03447883892055,0.766094873805689,0.607440786459698
0.4,"1NN","regAENN",24,1.06507263470985,0.776286267887161,0.57742180440895
0.4,"1NN","regAENN",25,1.05542933184846,0.778995331133385,0.588822841967479
